(id) (Px) (Py) (Pz) (Vx) (Vy) (Vz) (Massa) (Raio) (Fx) (Fy) (Fz) (Tempo)
| 3| 1.84409e-10| 9.69748e+08| 0| 2.9117e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.06494e-18| -6.50126e-18| 0| 19000
| 1| 4.44532e-10| 4.67829e-10| 0| 6.07603e-14| 6.78671e-14| 0| 6.371e+06| 5.972e+24| 4.7953e-18| 6.09619e-18| 0| 19500
| 2| 3.844e+08| 6.00752e+08| 0| -9.14299e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.9409e-18| 5.21008e-19| 0| 19500
| 3| 1.99354e-10| 9.85152e+08| 0| 3.06696e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.1456e-18| -6.6172e-18| 0| 19500
| 1| 4.75513e-10| 5.02528e-10| 0| 6.31667e-14| 7.09376e-14| 0| 6.371e+06| 5.972e+24| 4.83006e-18| 6.18541e-18| 0| 20000
| 2| 3.844e+08| 6.16156e+08| 0| -9.54293e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.05632e-18| 5.46644e-19| 0| 20000
| 3| 2.15086e-10| 1.00056e+09| 0| 3.22626e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.22626e-18| -6.73206e-18| 0| 20000
| 1| 5.07701e-10| 5.38774e-10| 0| 6.55901e-14| 7.40521e-14| 0| 6.371e+06| 5.972e+24| 4.863e-18| 6.27202e-18| 0| 20500
| 2| 3.844e+08| 6.31559e+08| 0| -9.94859e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.16991e-18| 5.73851e-19| 0| 20500
| 3| 2.31624e-10| 1.01596e+09| 0| 3.38959e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.30691e-18| -6.84587e-18| 0| 20500
| 1| 5.41106e-10| 5.76588e-10| 0| 6.80295e-14| 7.72092e-14| 0| 6.371e+06| 5.972e+24| 4.89422e-18| 6.35611e-18| 0| 21000
| 2| 3.844e+08| 6.46963e+08| 0| -1.03599e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.28179e-18| 6.02587e-19| 0| 21000
| 3| 2.48989e-10| 1.03136e+09| 0| 3.55695e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.38757e-18| -6.9587e-18| 0| 21000
| 1| 5.75734e-10| 6.15991e-10| 0| 7.0484e-14| 8.04078e-14| 0| 6.371e+06| 5.972e+24| 4.92384e-18| 6.43777e-18| 0| 21500
| 2| 3.844e+08| 6.62367e+08| 0| -1.07767e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.39207e-18| 6.32805e-19| 0| 21500
| 3| 2.672e-10| 1.04677e+09| 0| 3.72834e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.46822e-18| -7.07058e-18| 0| 21500
| 1| 6.11592e-10| 6.57003e-10| 0| 7.2953e-14| 8.36466e-14| 0| 6.371e+06| 5.972e+24| 4.95195e-18| 6.51709e-18| 0| 22000
| 2| 3.844e+08| 6.77771e+08| 0| -1.11991e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.50083e-18| 6.64462e-19| 0| 22000
| 3| 2.86279e-10| 1.06217e+09| 0| 3.90377e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.54888e-18| -7.18155e-18| 0| 22000
| 1| 6.48689e-10| 6.99644e-10| 0| 7.54358e-14| 8.69245e-14| 0| 6.371e+06| 5.972e+24| 4.97865e-18| 6.59415e-18| 0| 22500
| 2| 3.844e+08| 6.93175e+08| 0| -1.16268e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.60819e-18| 6.97513e-19| 0| 22500
| 3| 3.06245e-10| 1.07758e+09| 0| 4.08323e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.62954e-18| -7.29166e-18| 0| 22500
| 1| 6.87031e-10| 7.43934e-10| 0| 7.79315e-14| 9.02404e-14| 0| 6.371e+06| 5.972e+24| 5.00402e-18| 6.66902e-18| 0| 23000
| 2| 3.844e+08| 7.08579e+08| 0| -1.20599e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.71422e-18| 7.31914e-19| 0| 23000
| 3| 3.27118e-10| 1.09298e+09| 0| 4.26672e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.71019e-18| -7.40094e-18| 0| 23000
| 1| 7.26623e-10| 7.89891e-10| 0| 8.04396e-14| 9.35932e-14| 0| 6.371e+06| 5.972e+24| 5.02815e-18| 6.7418e-18| 0| 23500
| 2| 3.844e+08| 7.23983e+08| 0| -1.24982e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.819e-18| 7.67621e-19| 0| 23500
| 3| 3.48919e-10| 1.10838e+09| 0| 4.45425e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 3.79085e-18| -7.50942e-18| 0| 23500
| 1| 7.67472e-10| 8.37533e-10| 0| 8.29594e-14| 9.69818e-14| 0| 6.371e+06| 5.972e+24| 5.0511e-18| 6.81255e-18| 0| 24000
| 2| 3.844e+08| 7.39387e+08| 0| -1.29417e-13| 30807.8| 0| 1.7374e+06| 7.36e+22| -8.92261e-18| 8.04591e-19| 0| 24000
